Study.area,Patch.ID,Core.ID,Species,Outer.ring,Establishment.date,Reconstructed.age,Est.bin,Shade.tolerance,Functional.type
EBW,EBW-0018,EBW-2018-0193,POTR,2015,1910,108,1910,Intolerant,Deciduous
EBW,EBW-0018,EBW-2018-0204,PIEN,2017,1840,178,1840,Tolerant,Tolerant conifer
EBW,EBW-0018,EBW-2018-0206,PIEN,2017,1958,60,1950,Tolerant,Tolerant conifer
EBW,EBW-0018,EBW-2018-0207,PIEN,2015,1830,188,1830,Tolerant,Tolerant conifer
EBW,EBW-0018,EBW-2018-0208,PIEN,2001,1838,180,1830,Tolerant,Tolerant conifer
EBW,EBW-0018,EBW-2018-0212,PIEN,2017,1826,192,1820,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0742,PIEN,2004,1919,98,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0743,PICO,2016,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0744,PICO,2016,1926,91,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0745,PICO,2016,1947,70,1940,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0746,PIEN,2016,1903,114,1900,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0747,PICO,2016,1907,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0748,PICO,2016,1907,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0749,PIEN,2016,1920,97,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0750,PICO,2016,1912,105,1910,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0751,PICO,2016,1914,103,1910,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0765,PIEN,2016,1916,101,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0766,PIEN,2016,1915,102,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0767,PIEN,2016,1906,111,1900,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0768,PIEN,2016,1915,102,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0769,PIEN,2016,1917,100,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0770,PIEN,2016,1913,104,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0771,PIEN,2016,1908,109,1900,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0772,PIEN,2016,1919,98,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0773,PIEN,2016,1915,102,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0774,PIEN,2016,1920,97,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0805,POTR,2016,1915,102,1910,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0806,PICO,2016,1927,90,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0807,PIEN,2016,1972,45,1970,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0808,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0809,POTR,2012,1918,99,1910,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0810,POTR,2013,1916,101,1910,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0811,POTR,2016,1924,93,1920,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0812,POTR,2016,1926,91,1920,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0813,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0814,POTR,2016,1925,92,1920,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0823,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0824,PIEN,2016,1923,94,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0825,PIEN,2016,1920,97,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0826,PIEN,2016,1920,97,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0827,PICO,2011,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0828,PICO,2016,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0829,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0830,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0831,PIEN,2016,1929,88,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0832,PIEN,2016,1923,94,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0740,PICO,2010,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0741,POBA,2016,1917,100,1910,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0760,PIEN,2016,1915,102,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0761,PIEN,2016,1976,41,1970,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0762,PIEN,2016,1935,82,1930,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0763,PIEN,2016,1915,102,1910,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0764,PIEN,2010,1921,96,1920,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0800,PIEN,2016,1969,48,1960,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0801,POTR,2016,1916,101,1910,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0802,PIEN,2016,1979,38,1970,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0803,PIEN,2016,1975,42,1970,Tolerant,Tolerant conifer
EBW,EBW-0020,EBW-2017-0804,POBA,2008,1946,71,1940,Intolerant,Deciduous
EBW,EBW-0020,EBW-2017-0820,PICO,2010,1909,108,1900,Intolerant,Intolerant conifer
EBW,EBW-0020,EBW-2017-0821,PICO,2016,1913,104,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0605,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0606,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0607,PICO,2013,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0608,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0609,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0610,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0611,PICO,2012,1916,101,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0612,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0613,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0614,PICO,2016,1924,93,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0615,PICO,2016,1926,91,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0625,PICO,2016,1913,104,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0626,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0627,PICO,2014,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0628,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0629,PIEN,2016,1944,73,1940,Tolerant,Tolerant conifer
EBW,EBW-0021,EBW-2017-0630,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0631,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0632,PICO,2005,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0633,PICO,2016,1927,90,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0634,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0600,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0601,PICO,2013,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0602,PICO,2009,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0603,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0604,PICO,2016,1925,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0620,PICO,2007,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0621,PICO,2013,1941,76,1940,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0622,PICO,2005,1932,85,1930,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0623,PICO,2016,1938,79,1930,Intolerant,Intolerant conifer
EBW,EBW-0021,EBW-2017-0624,PICO,2008,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0205,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0206,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0207,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0208,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0209,PICO,2016,1925,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0210,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0211,PICO,2016,1930,87,1930,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0212,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0213,PICO,2014,1916,101,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0214,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0225,PICO,2016,1916,101,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0226,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0227,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0228,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0229,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0230,PICO,2016,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0231,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0232,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0233,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0234,PICO,2016,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0245,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0246,PICO,2016,1924,93,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0247,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0248,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0249,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0250A,PICO,2016,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0251,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0252,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0253,PICO,2016,1930,87,1930,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0254,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0200,PICO,2016,1937,80,1930,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0201,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0202,PICO,2009,1916,101,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0203,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0204,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0220,PICO,2014,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0221,PICO,2016,1951,66,1950,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0222,PICO,2016,1961,56,1960,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0223,PICO,2008,1946,71,1940,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0224,PICO,2010,1964,53,1960,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0240,PIEN,2016,1950,67,1950,Tolerant,Tolerant conifer
EBW,EBW-0022,EBW-2017-0241,PICO,2013,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0242,PICO,2016,1964,53,1960,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0243,PICO,2016,1932,85,1930,Intolerant,Intolerant conifer
EBW,EBW-0022,EBW-2017-0244,PICO,2016,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0265,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0266,PICO,2016,1928,89,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0267,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0268,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0269,POTR,1960,1913,104,1910,Intolerant,Deciduous
EBW,EBW-0023,EBW-2017-0270,PICO,2016,1933,84,1930,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0271,POTR,2016,1918,99,1910,Intolerant,Deciduous
EBW,EBW-0023,EBW-2017-0272 B,POTR,2016,1920,97,1920,Intolerant,Deciduous
EBW,EBW-0023,EBW-2017-0273,POTR,2015,1929,88,1920,Intolerant,Deciduous
EBW,EBW-0023,EBW-2017-0274,PICO,2016,1947,70,1940,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0365,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0366,PICO,1991,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0367,PICO,2016,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0368,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0369,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0370,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0371,PICO,2016,1916,101,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0372,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0373,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0374,PICO,2010,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0260,PICO,2016,1957,60,1950,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0261,PICO,2016,1945,72,1940,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0262,POTR,2016,1912,105,1910,Intolerant,Deciduous
EBW,EBW-0023,EBW-2017-0263,POTR,2017,1926,91,1920,Intolerant,Deciduous
EBW,EBW-0023,EBW-2017-0264,POTR,2017,1925,92,1920,Intolerant,Deciduous
EBW,EBW-0023,EBW-2017-0360,PICO,2013,1925,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0361,PICO,2009,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0362,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0363,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0023,EBW-2017-0364,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0003,PICO,2017,1901,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0005,PICO,2017,1908,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0006,PICO,2017,1903,115,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0009,PICO,2017,1901,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0010,PICO,2017,1901,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0011,PICO,2017,1897,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0012,PICO,2017,1897,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0013,PICO,2017,1897,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0014,PICO,2017,1897,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0015,PICO,2017,1897,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0020,PICO,2017,1898,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0021,PICO,2017,1896,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0022,PIEN,2017,1967,51,1960,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0025,POTR,2015,1893,125,1890,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0026,POTR,2014,1918,100,1910,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0027,PICO,2017,1911,107,1910,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0029,POTR,2013,1921,97,1920,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0031,POTR,2010,1914,104,1910,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0032,POTR,2017,1901,117,1900,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0034,PICO,2017,1901,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0140,PICO,2017,1895,123,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0141,PICO,2017,1897,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0142,PICO,2017,1900,118,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0143,PICO,2017,1893,125,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0144,PICO,2017,1908,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0145,PICO,2017,1901,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0148,POTR,2017,1917,101,1910,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0149,POTR,2017,1948,70,1940,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0150,PICO,2017,1898,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0151,PICO,2017,1894,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0153,PICO,2017,1923,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0155,PIEN,2017,1987,31,1980,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0160,PICO,2017,1923,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0161,PICO,2017,1927,91,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0162,PICO,2017,1926,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0163,PICO,2017,1926,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0164,PICO,2017,1929,89,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0165,PICO,2017,1922,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0168,PICO,2017,1926,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0169,PICO,2017,1931,87,1930,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0170,PIEN,2017,1975,43,1970,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0173,POTR,2017,1926,92,1920,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0001,PIEN,2017,1979,39,1970,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0002,PIEN,2017,1971,47,1970,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0004,PIEN,2017,1970,48,1970,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0007,PICO,2017,1898,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0008,PICO,2009,1916,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0023,POTR,2012,1925,93,1920,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0024,PICO,2017,1969,49,1960,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0028,PICO,2017,1970,48,1970,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0030,POTR,2015,1927,91,1920,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0033,POTR,2016,1921,97,1920,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0146,PICO,2017,1891,127,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0147,PIEN,2017,1987,31,1980,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0152,PICO,2017,1898,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0037,EBW-2018-0154,PIEN,2017,1991,27,1990,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0155,PIEN,2017,1991,27,1990,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0166,PIEN,2017,1968,50,1960,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0167,PIEN,2017,1974,44,1970,Tolerant,Tolerant conifer
EBW,EBW-0037,EBW-2018-0171,POTR,2014,1925,93,1920,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0172,POTR,2017,1928,90,1920,Intolerant,Deciduous
EBW,EBW-0037,EBW-2018-0174,PIEN,2017,1971,47,1970,Tolerant,Tolerant conifer
EBW,EBW-0038,EBW-2017-0565,PICO,2016,1929,88,1920,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0566,PICO,2016,1905,112,1900,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0567,PICO,2016,1891,126,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0568,PICO,2016,1899,118,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0569,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0570,PIEN,2016,1915,102,1910,Tolerant,Tolerant conifer
EBW,EBW-0038,EBW-2017-0571,PICO,2016,1932,85,1930,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0572,PICO,2016,1907,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0573,PICO,2016,1897,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0574,PICO,2016,1897,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0585,PICO,2016,1895,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0586,PICO,2016,1896,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0587,PICO,2012,1871,146,1870,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0588,PICO,2016,1894,123,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0589,PICO,2016,1895,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0590,PICO,2016,1896,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0591,PICO,2016,1893,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0592,PICO,2016,1896,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0593,PICO,2016,1893,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0594,PIEN,2016,1875,142,1870,Tolerant,Tolerant conifer
EBW,EBW-0038,EBW-2017-0560,PICO,2016,1937,80,1930,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0561,PICO,2016,1941,76,1940,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0562,PIEN,2015,1959,58,1950,Tolerant,Tolerant conifer
EBW,EBW-0038,EBW-2017-0563,PICO,2016,1945,72,1940,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0564,POTR,2015,1948,69,1940,Intolerant,Deciduous
EBW,EBW-0038,EBW-2017-0580,PIEN,2016,1920,97,1920,Tolerant,Tolerant conifer
EBW,EBW-0038,EBW-2017-0581,PIEN,2016,1905,112,1900,Tolerant,Tolerant conifer
EBW,EBW-0038,EBW-2017-0582,PICO,2003,1892,125,1890,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0583,PICO,2016,1913,104,1910,Intolerant,Intolerant conifer
EBW,EBW-0038,EBW-2017-0584,PICO,2002,1892,125,1890,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0120,PICO,2017,1923,95,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0121,PICO,2017,1918,100,1910,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0124,PICO,2017,1917,101,1910,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0126,PSME,2017,1933,85,1930,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0127,PICO,2017,1919,99,1910,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0128,PICO,2017,1921,97,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0129,PICO,2014,1919,99,1910,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0130,PICO,2017,1922,96,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0131,PICO,2017,1922,96,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0134,PSME,2017,1928,90,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0140,PICO,2017,1918,100,1910,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0142,PICO,2017,1922,96,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0143,PICO,2017,1925,93,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0145,PICO,2017,1922,96,1920,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0146,PICO,2017,1919,99,1910,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0149,PICO,2017,1919,99,1910,Intolerant,Intolerant conifer
OME,OME-0005,OME-2018-0150,PSME,2017,1924,94,1920,Intolerant,Intolerant conifer
